,district,students_in_grade_12_19,sat_19_grade_12_takers,sat_19_grade_12_at_erwb_benchmark,sat_19_grade_12_at_math_benchmark,students_in_grade_11_19,sat_19_grade_11_takers,sat_19_grade_11_at_erwb_benchmark,sat_19_grade_11_at_math_benchmark,sat_19_grade_12_at_both_benchmarks,sat_19_grade_11_at_both_benchmarks,sat_19_g12_participation,sat_19_g11_participation,score,education_spend_per_student,avg_household_income,african_american,am_indian_or_alaska_native,asian,filipino,hispanic_or_latino,pacific_islander,white,two_or_more_races,not_reported
404,Cabrillo Unified,251.0,77.0,0.7792,0.5714,267.0,70.0,0.9143000000000001,0.8143,0.5714,0.007857,0.30677290836653387,0.26217228464419473,67.45,12773.0,134138.0,0.003,0.0,0.013000000000000001,0.009000000000000001,0.522,0.001,0.401,0.05,0.0
405,Gilroy Unified,972.0,335.0,0.7403,0.5313,922.0,297.0,0.8384,0.7003,0.4955,0.0067,0.3446502057613169,0.32212581344902386,24.01,12490.0,103388.0,0.013999999999999999,0.004,0.042,0.027999999999999997,0.708,0.002,0.14800000000000002,0.031,0.023
408,Dixon Unified,310.0,94.0,0.7766,0.6596,298.0,81.0,0.8395,0.7406999999999999,0.6277,0.007037,0.3032258064516129,0.27181208053691275,4.77,12277.0,83143.0,0.021,0.003,0.009000000000000001,0.015,0.581,0.005,0.284,0.046,0.036000000000000004
411,Newman-Crows Landing Unified,227.0,66.0,0.6667000000000001,0.34850000000000003,237.0,204.0,0.5196000000000001,0.25,0.3182,0.002353,0.2907488986784141,0.8607594936708861,24.47,13285.0,63512.0,0.016,0.002,0.006,0.008,0.7879999999999999,0.002,0.152,0.026000000000000002,0.0
414,Cutler-Orosi Joint Unified,292.0,122.0,0.3361,0.1475,303.0,113.0,0.37170000000000003,0.177,0.1393,0.0015039999999999997,0.4178082191780822,0.37293729372937295,53.54,13922.0,38797.0,0.0,0.001,0.001,0.027000000000000003,0.9590000000000001,0.0,0.01,0.0,0.0
415,Tulare Joint Union High,1284.0,397.0,0.5893999999999999,0.40049999999999997,1404.0,318.0,0.7106999999999999,0.5535,0.35009999999999997,0.0049369999999999995,0.309190031152648,0.2264957264957265,34.98,14165.0,51324.0,0.024,0.003,0.013000000000000001,0.004,0.7809999999999999,0.002,0.163,0.005,0.005
416,Winters Joint Unified,119.0,31.0,0.7742,0.5161,124.0,25.0,0.76,0.6,0.5161,0.005600000000000001,0.2605042016806723,0.20161290322580644,2.93,12967.0,85389.0,0.013999999999999999,0.001,0.011000000000000001,0.008,0.546,0.0,0.37799999999999995,0.027000000000000003,0.013999999999999999
417,Bret Harte Union High,170.0,46.0,0.9129999999999999,0.6304,164.0,35.0,1.0,0.8286,0.6304,0.008286,0.27058823529411763,0.21341463414634146,6.51,17977.0,62973.0,0.008,0.018000000000000002,0.011000000000000001,0.002,0.22,0.0,0.684,0.057999999999999996,0.0
419,Willows Unified,123.0,27.0,0.5185,0.22219999999999998,126.0,30.0,0.8,0.5667,0.1852,0.005,0.21951219512195122,0.23809523809523808,67.34,10083.0,47785.0,0.009000000000000001,0.021,0.044000000000000004,0.001,0.525,0.002,0.369,0.021,0.006999999999999999
420,Imperial Unified,279.0,78.0,0.8462000000000001,0.4359,310.0,60.0,0.8667,0.6833,0.4359,0.0068330000000000005,0.27956989247311825,0.1935483870967742,9.61,11762.0,82136.0,0.01,0.0,0.006999999999999999,0.008,0.866,0.0,0.096,0.006999999999999999,0.006
421,Konocti Unified,211.0,43.0,0.6977,0.23260000000000003,256.0,36.0,0.6944,0.3333,0.20929999999999999,0.003333,0.2037914691943128,0.140625,64.03,13008.0,35601.0,0.024,0.026000000000000002,0.003,0.002,0.48700000000000004,0.0,0.375,0.07,0.011000000000000001
422,Centinela Valley Union High,1875.0,589.0,0.46009999999999995,0.2054,1710.0,639.0,0.5383,0.27699999999999997,0.1732,0.002457,0.3141333333333333,0.3736842105263158,15.12,16522.0,54242.0,0.147,0.002,0.023,0.008,0.767,0.008,0.018000000000000002,0.025,0.003
423,Long Beach Unified,5929.0,3705.0,0.5625,0.3592,5586.0,4698.0,0.5540999999999999,0.3284,0.3417,0.003106,0.624894585933547,0.841031149301826,22.05,13175.0,65851.0,0.126,0.002,0.07400000000000001,0.032,0.5820000000000001,0.012,0.125,0.043,0.005
424,San Gabriel Unified,619.0,242.0,0.8140000000000001,0.7149,626.0,233.0,0.8841,0.8283,0.6405,0.007681999999999999,0.39095315024232635,0.3722044728434505,13.16,13559.0,70511.0,0.013999999999999999,0.001,0.46299999999999997,0.019,0.40700000000000003,0.002,0.051,0.023,0.019
426,Calistoga Joint Unified,49.0,16.0,0.5,0.1875,52.0,31.0,0.5161,0.0968,0.1875,0.000968,0.32653061224489793,0.5961538461538461,53.13,20461.0,85067.0,0.002,0.001,0.002,0.009000000000000001,0.856,0.001,0.11,0.0,0.017
427,San Jacinto Unified,859.0,252.0,0.5714,0.2659,822.0,582.0,0.39520000000000005,0.1632,0.23809999999999998,0.0015289999999999998,0.29336437718277064,0.708029197080292,43.23,13377.0,49159.0,0.079,0.016,0.009000000000000001,0.008,0.738,0.006,0.115,0.027000000000000003,0.001
428,River Delta Joint Unified,173.0,62.0,0.629,0.3226,166.0,116.0,0.4914,0.2845,0.3065,0.002672,0.3583815028901734,0.6987951807228916,24.19,13088.0,64701.0,0.025,0.003,0.006,0.008,0.53,0.004,0.342,0.055,0.027000000000000003
431,Chino Valley Unified,2434.0,1788.0,0.6616,0.462,2295.0,1949.0,0.6890999999999999,0.4592,0.4362,0.0043560000000000005,0.7345932621199671,0.8492374727668845,0.05,10931.0,93442.0,0.037000000000000005,0.002,0.184,0.048,0.5579999999999999,0.003,0.13699999999999998,0.026000000000000002,0.006
432,Upland Unified,867.0,296.0,0.7736,0.4932,884.0,301.0,0.8671,0.7076,0.4797,0.006844,0.3414071510957324,0.3404977375565611,17.12,12066.0,75048.0,0.076,0.001,0.054000000000000006,0.017,0.585,0.004,0.225,0.021,0.017
433,Shasta Union High,1308.0,263.0,0.9011,0.7490000000000001,1271.0,274.0,0.927,0.8832,0.73,0.008577,0.20107033639143732,0.2155782848151062,36.66,12856.0,56631.0,0.013000000000000001,0.028999999999999998,0.048,0.006,0.14400000000000002,0.005,0.682,0.067,0.006999999999999999
435,Siskiyou Union High,150.0,39.0,0.8462000000000001,0.5128,121.0,33.0,0.8181999999999999,0.5758,0.5128,0.005758,0.26,0.2727272727272727,30.26,16023.0,45524.0,0.02,0.037000000000000005,0.019,0.006999999999999999,0.177,0.002,0.583,0.121,0.034
437,Vallejo City Unified,994.0,277.0,0.5992999999999999,0.2527,982.0,208.0,0.726,0.4808,0.23829999999999998,0.004327,0.27867203219315895,0.21181262729124237,16.77,13268.0,69300.0,0.257,0.003,0.028999999999999998,0.138,0.45399999999999996,0.019,0.065,0.027999999999999997,0.005
439,Ventura Unified,1301.0,348.0,0.8420000000000001,0.6264,1252.0,425.0,0.9106000000000001,0.7434999999999999,0.6149,0.007387999999999999,0.2674865488086088,0.33945686900958466,12.82,12006.0,78534.0,0.011000000000000001,0.002,0.027000000000000003,0.006999999999999999,0.5489999999999999,0.001,0.36200000000000004,0.04,0.0
440,Conejo Valley Unified,1767.0,611.0,0.9362,0.7709,1715.0,745.0,0.9584,0.8872,0.7676000000000001,0.008671,0.3457838143746463,0.43440233236151604,24.8,11119.0,110829.0,0.013999999999999999,0.003,0.09,0.012,0.293,0.003,0.527,0.057999999999999996,0.0
441,Santa Paula Unified,429.0,95.0,0.7158,0.47369999999999995,384.0,116.0,0.6809999999999999,0.5172,0.4316,0.004914,0.22144522144522144,0.3020833333333333,25.05,14021.0,59397.0,0.002,0.001,0.001,0.001,0.958,0.001,0.034,0.002,0.0
442,Wheatland Union High,167.0,52.0,0.8269,0.5192,214.0,63.0,0.7937000000000001,0.5714,0.5,0.005714,0.31137724550898205,0.29439252336448596,6.49,12833.0,88694.0,0.034,0.012,0.035,0.013000000000000001,0.29600000000000004,0.012,0.45899999999999996,0.083,0.055999999999999994
444,Selma Unified,499.0,142.0,0.5915,0.3873,501.0,124.0,0.7097,0.4113,0.34509999999999996,0.003952000000000001,0.2845691382765531,0.24750499001996007,46.32,14374.0,41884.0,0.002,0.002,0.033,0.0,0.912,0.001,0.047,0.002,0.0
445,Sierra Sands Unified,353.0,86.0,0.8837,0.7326,376.0,98.0,0.9490000000000001,0.8162999999999999,0.7209,0.008162999999999998,0.24362606232294617,0.26063829787234044,24.73,12280.0,68347.0,0.052000000000000005,0.012,0.025,0.018000000000000002,0.304,0.006,0.542,0.039,0.001
446,Bassett Unified,285.0,91.0,0.6154,0.3846,246.0,57.0,0.6667000000000001,0.4035,0.3187,0.0036840000000000006,0.3192982456140351,0.23170731707317074,14.38,13621.0,69300.0,0.006,0.001,0.04,0.013999999999999999,0.93,0.0,0.008,0.0,0.0
447,Lennox,296.0,233.0,0.5751,0.31329999999999997,293.0,265.0,0.6225999999999999,0.3547,0.2961,0.003396,0.7871621621621622,0.9044368600682594,31.31,14978.0,49978.0,0.01,0.001,0.003,0.001,0.943,0.002,0.005,0.0,0.035
448,Manhattan Beach Unified,610.0,205.0,0.9854,0.8732,692.0,292.0,0.9897,0.976,0.8732,0.009692000000000001,0.3360655737704918,0.42196531791907516,107.33,14901.0,153023.0,0.011000000000000001,0.001,0.10800000000000001,0.012,0.124,0.001,0.598,0.138,0.006
449,Chowchilla Union High,276.0,86.0,0.5581,0.23260000000000003,270.0,65.0,0.7846,0.4462,0.20929999999999999,0.004154,0.3115942028985507,0.24074074074074073,40.67,12769.0,54094.0,0.006999999999999999,0.005,0.026000000000000002,0.003,0.659,0.001,0.28,0.02,0.0
453,Natomas Unified,1130.0,527.0,0.6983,0.4213,1244.0,997.0,0.5567,0.33399999999999996,0.3985,0.0032,0.4663716814159292,0.8014469453376206,9.3,12033.0,81010.0,0.163,0.005,0.17600000000000002,0.047,0.32,0.017,0.16,0.11,0.002
455,Atascadero Unified,355.0,45.0,0.8889,0.6444,376.0,82.0,0.9268000000000001,0.7195,0.6444,0.007073,0.1267605633802817,0.21808510638297873,14.5,11288.0,80884.0,0.012,0.008,0.01,0.011000000000000001,0.284,0.001,0.629,0.035,0.01
456,Templeton Unified,203.0,54.0,0.9074,0.6296,213.0,69.0,0.9420000000000001,0.8261,0.6296,0.008261,0.2660098522167488,0.323943661971831,0.61,11214.0,91541.0,0.002,0.004,0.012,0.001,0.24,0.001,0.652,0.083,0.006
457,Santa Maria Joint Union High,1949.0,417.0,0.6859000000000001,0.494,1908.0,388.0,0.6701,0.5593,0.4604,0.0048200000000000005,0.21395587480759365,0.20335429769392033,17.71,13174.0,69070.0,0.006,0.004,0.008,0.015,0.873,0.001,0.08,0.006999999999999999,0.005
458,Santa Barbara Unified,1669.0,540.0,0.8815000000000001,0.7019,1560.0,642.0,0.9018999999999999,0.8131,0.687,0.00796,0.32354703415218694,0.4115384615384615,4.81,13495.0,77021.0,0.006999999999999999,0.003,0.027999999999999997,0.005,0.595,0.001,0.326,0.026000000000000002,0.011000000000000001
461,Cloverdale Unified,85.0,21.0,0.47619999999999996,0.1905,96.0,23.0,0.8695999999999999,0.5652,0.09519999999999999,0.005652000000000001,0.24705882352941178,0.23958333333333334,8.51,13820.0,72649.0,0.002,0.028999999999999998,0.009000000000000001,0.0,0.605,0.0,0.321,0.025,0.009000000000000001
463,Sonoma Valley Unified,293.0,91.0,0.7802,0.5824,361.0,123.0,0.748,0.6098,0.5495,0.005447,0.310580204778157,0.3407202216066482,11.35,14357.0,84669.0,0.005,0.004,0.013999999999999999,0.005,0.603,0.002,0.337,0.016,0.015
464,Lindsay Unified,293.0,100.0,0.55,0.15,288.0,96.0,0.625,0.22920000000000001,0.12,0.002188,0.3412969283276451,0.3333333333333333,33.46,17927.0,33626.0,0.002,0.002,0.009000000000000001,0.0,0.948,0.001,0.03,0.001,0.006
468,Chico Unified,1175.0,294.0,0.8604999999999999,0.7177,1122.0,298.0,0.9228000000000001,0.8691,0.6837000000000001,0.008389,0.2502127659574468,0.26559714795008915,32.0,13350.0,57611.0,0.021,0.012,0.045,0.005,0.256,0.004,0.574,0.062,0.021
470,Calaveras Unified,216.0,37.0,0.9189,0.7027,224.0,71.0,0.8169,0.6338,0.7027,0.005775,0.1712962962962963,0.3169642857142857,28.76,12559.0,63967.0,0.006999999999999999,0.016,0.006999999999999999,0.004,0.231,0.0,0.664,0.065,0.006999999999999999
472,Antioch Unified,1543.0,286.0,0.6678000000000001,0.40909999999999996,1281.0,189.0,0.7937000000000001,0.545,0.37060000000000004,0.005344,0.18535320803629293,0.14754098360655737,6.29,13551.0,75642.0,0.244,0.006,0.042,0.045,0.47600000000000003,0.015,0.121,0.051,0.001
473,Kingsburg Joint Union High,276.0,80.0,0.775,0.5875,282.0,110.0,0.8545,0.7545000000000001,0.55,0.006909000000000001,0.2898550724637681,0.3900709219858156,25.81,12350.0,67198.0,0.001,0.003,0.024,0.002,0.618,0.0,0.33399999999999996,0.018000000000000002,0.0
478,Orland Joint Unified,177.0,32.0,0.875,0.4375,206.0,34.0,0.7646999999999999,0.5294,0.4375,0.005,0.1807909604519774,0.1650485436893204,50.8,12312.0,48881.0,0.004,0.009000000000000001,0.02,0.002,0.662,0.0,0.29100000000000004,0.009000000000000001,0.001
480,Brawley Union High,471.0,131.0,0.6565000000000001,0.2901,447.0,163.0,0.7117,0.39880000000000004,0.2824,0.003926,0.2781316348195329,0.36465324384787473,47.62,14081.0,42384.0,0.009000000000000001,0.0,0.004,0.003,0.937,0.0,0.043,0.003,0.0
482,Taft Union High,238.0,46.0,0.7173999999999999,0.3261,247.0,48.0,0.7917000000000001,0.3542,0.3261,0.003542,0.19327731092436976,0.19433198380566802,9.03,23039.0,39520.0,0.006,0.004,0.003,0.003,0.561,0.002,0.408,0.008,0.005
484,Reef-Sunset Unified,165.0,63.0,0.3333,0.1429,127.0,59.0,0.4576,0.30510000000000004,0.127,0.002712,0.38181818181818183,0.4645669291338583,49.21,13896.0,42136.0,0.0,0.001,0.005,0.0,0.971,0.001,0.021,0.0,0.0
486,Culver City Unified,556.0,223.0,0.8386,0.5381,527.0,244.0,0.9179999999999999,0.7212999999999999,0.5291,0.007090000000000001,0.4010791366906475,0.4629981024667932,9.09,11949.0,95044.0,0.11599999999999999,0.001,0.106,0.015,0.371,0.003,0.258,0.12,0.009000000000000001
487,Palmdale Elementary,402.0,111.0,0.7476999999999999,0.3063,626.0,38.0,0.8158,0.6315999999999999,0.2973,0.006053,0.27611940298507465,0.06070287539936102,31.19,13697.0,56472.0,0.136,0.006,0.005,0.006999999999999999,0.7709999999999999,0.002,0.052000000000000005,0.018000000000000002,0.002
488,Santa Monica-Malibu Unified,899.0,359.0,0.8719,0.7047,830.0,344.0,0.9301999999999999,0.8401000000000001,0.6964,0.008256,0.39933259176863184,0.41445783132530123,48.97,16566.0,101476.0,0.061,0.002,0.062,0.006999999999999999,0.295,0.002,0.495,0.069,0.008
491,Mammoth Unified,107.0,26.0,0.9231,0.5769,85.0,17.0,0.9412,0.7646999999999999,0.5769,0.007646999999999999,0.24299065420560748,0.2,28.89,12805.0,62639.0,0.002,0.002,0.009000000000000001,0.002,0.607,0.0,0.35600000000000004,0.022000000000000002,0.001
492,South Monterey County Joint Union High,557.0,176.0,0.483,0.1648,597.0,111.0,0.5856,0.3153,0.1477,0.002973,0.31597845601436264,0.18592964824120603,33.31,13241.0,57181.0,0.003,0.006999999999999999,0.003,0.006,0.941,0.002,0.038,0.002,0.0
494,Napa Valley Unified,1513.0,492.0,0.7195,0.48979999999999996,1491.0,698.0,0.7406999999999999,0.48710000000000003,0.46140000000000003,0.004656,0.325181758096497,0.4681421864520456,3.2,12313.0,88859.0,0.021,0.002,0.024,0.068,0.564,0.002,0.27399999999999997,0.043,0.001
495,Capistrano Unified,4805.0,1332.0,0.9092,0.7492,4616.0,1570.0,0.9451999999999999,0.8515999999999999,0.7342,0.008408,0.27721123829344435,0.3401213171577123,28.42,10665.0,115783.0,0.013999999999999999,0.002,0.066,0.019,0.27399999999999997,0.001,0.524,0.076,0.024
496,Laguna Beach Unified,295.0,57.0,0.9649,0.7895,271.0,62.0,0.9677,0.9194,0.7895,0.009031999999999998,0.19322033898305085,0.22878228782287824,115.79,20919.0,129175.0,0.009000000000000001,0.002,0.049,0.01,0.12,0.0,0.715,0.08199999999999999,0.013999999999999999
497,Beaumont Unified,735.0,577.0,0.5858,0.2877,738.0,563.0,0.5861,0.2984,0.2756,0.0028239999999999997,0.7850340136054422,0.7628726287262872,18.8,11807.0,75103.0,0.055999999999999994,0.005,0.024,0.023,0.513,0.002,0.317,0.051,0.009000000000000001
499,Mountain Empire Unified,342.0,39.0,0.7692,0.3846,297.0,44.0,0.7273000000000001,0.3864,0.359,0.0038640000000000002,0.11403508771929824,0.14814814814814814,21.28,14510.0,59746.0,0.025,0.025,0.013000000000000001,0.005,0.494,0.002,0.368,0.059000000000000004,0.009000000000000001
500,Sweetwater Union High,7934.0,2608.0,0.7687999999999999,0.5390999999999999,6780.0,2041.0,0.8158,0.6296,0.5119,0.006002,0.3287118729518528,0.30103244837758114,19.34,12831.0,69583.0,0.03,0.004,0.018000000000000002,0.087,0.7090000000000001,0.004,0.10400000000000001,0.04,0.005
504,San Mateo Union High,2359.0,976.0,0.8914,0.7613,2402.0,1138.0,0.9306,0.8401000000000001,0.7376999999999999,0.008206999999999999,0.41373463331920307,0.47377185678601164,107.2,19357.0,130632.0,0.008,0.001,0.226,0.052000000000000005,0.318,0.019,0.275,0.10099999999999999,0.0
505,Fremont Union High,2761.0,878.0,0.9270999999999999,0.8906999999999999,2680.0,1617.0,0.9745999999999999,0.9536,0.8702,0.009437000000000001,0.31800072437522636,0.6033582089552239,117.22,15994.0,154876.0,0.008,0.002,0.58,0.026000000000000002,0.147,0.003,0.154,0.061,0.02
510,Porterville Unified,1665.0,380.0,0.6158,0.35,1673.0,370.0,0.7027,0.4757,0.3132,0.004378,0.22822822822822822,0.22115959354453077,55.27,13584.0,39205.0,0.003,0.021,0.013999999999999999,0.008,0.825,0.004,0.107,0.01,0.008
511,Fillmore Unified,298.0,116.0,0.7241,0.5259,276.0,224.0,0.3884,0.2321,0.4914,0.002054,0.38926174496644295,0.8115942028985508,6.86,13555.0,75201.0,0.002,0.003,0.003,0.004,0.9259999999999999,0.0,0.057,0.006999999999999999,0.0
512,Amador County Unified,290.0,53.0,0.8301999999999999,0.6604000000000001,324.0,48.0,0.9792000000000001,0.8542000000000001,0.6225999999999999,0.008542000000000001,0.18275862068965518,0.14814814814814814,48.41,9890.0,62772.0,0.004,0.021,0.004,0.005,0.231,0.002,0.6559999999999999,0.069,0.008
513,Coalinga-Huron Unified,288.0,59.0,0.6441,0.25420000000000004,294.0,64.0,0.6406000000000001,0.3594,0.25420000000000004,0.003594,0.2048611111111111,0.21768707482993196,47.59,13147.0,47078.0,0.01,0.003,0.015,0.004,0.818,0.0,0.09300000000000001,0.008,0.048
515,Claremont Unified,616.0,263.0,0.8896999999999999,0.6881999999999999,590.0,314.0,0.9490000000000001,0.8534999999999999,0.6654000000000001,0.008312,0.42694805194805197,0.5322033898305085,13.58,12213.0,97052.0,0.044000000000000004,0.002,0.10400000000000001,0.016,0.441,0.001,0.313,0.062,0.016
516,Downey Unified,2147.0,731.0,0.7428,0.4829,1972.0,1713.0,0.5826,0.31989999999999996,0.45280000000000004,0.002989,0.34047508150908246,0.8686612576064908,8.08,13423.0,74957.0,0.028999999999999998,0.001,0.018000000000000002,0.008,0.89,0.002,0.045,0.006999999999999999,0.0
517,La Canada Unified,347.0,170.0,0.9588,0.9294,340.0,178.0,0.9831,0.9887999999999999,0.9176000000000001,0.009775,0.4899135446685879,0.5235294117647059,133.01,12010.0,186500.0,0.006,0.001,0.305,0.02,0.115,0.0,0.446,0.10400000000000001,0.005
518,South Pasadena Unified,370.0,181.0,0.9669,0.884,331.0,182.0,0.978,0.956,0.8785,0.009396,0.4891891891891892,0.5498489425981873,17.16,11279.0,104370.0,0.015,0.001,0.32799999999999996,0.025,0.23199999999999998,0.0,0.249,0.127,0.023
519,Temple City Unified,518.0,235.0,0.9319,0.8298000000000001,500.0,264.0,0.9621,0.8939,0.7915000000000001,0.008787999999999999,0.45366795366795365,0.528,22.12,11524.0,74057.0,0.005,0.001,0.645,0.018000000000000002,0.223,0.002,0.062,0.04,0.003
520,Torrance Unified,2115.0,795.0,0.8742,0.7258,1956.0,802.0,0.9389,0.8554,0.7069,0.008354,0.375886524822695,0.4100204498977505,2.03,11194.0,93597.0,0.040999999999999995,0.001,0.28800000000000003,0.05,0.32,0.004,0.201,0.087,0.006
521,Walnut Valley Unified,1424.0,809.0,0.8912,0.8084,1322.0,765.0,0.9647,0.9412,0.7726000000000001,0.009229000000000001,0.5681179775280899,0.5786686838124054,16.19,11162.0,104237.0,0.013999999999999999,0.0,0.601,0.057999999999999996,0.226,0.004,0.055999999999999994,0.039,0.001
522,Acton-Agua Dulce Unified,1268.0,112.0,0.6607,0.3036,1888.0,120.0,0.775,0.43329999999999996,0.2768,0.004333,0.08832807570977919,0.0635593220338983,32.54,14318.0,100556.0,0.073,0.004,0.023,0.006,0.5429999999999999,0.002,0.271,0.055999999999999994,0.023
525,Yosemite Unified,202.0,57.0,0.8421,0.47369999999999995,212.0,56.0,0.9464,0.7857,0.4561,0.007857,0.28217821782178215,0.2641509433962264,20.74,12509.0,70156.0,0.005,0.033,0.02,0.003,0.21100000000000002,0.001,0.6579999999999999,0.065,0.004
527,Menifee Union Elementary,113.0,52.0,0.9037999999999999,0.5385,120.0,28.0,0.8929,0.7143,0.5385,0.007143,0.46017699115044247,0.23333333333333334,30.93,10434.0,72993.0,0.059000000000000004,0.002,0.021,0.038,0.47,0.005,0.32799999999999996,0.066,0.011000000000000001
528,Coachella Valley Unified,1244.0,344.0,0.4855,0.2413,1341.0,302.0,0.6159,0.36090000000000005,0.22089999999999999,0.0032780000000000005,0.2765273311897106,0.22520507084265473,50.09,14846.0,36729.0,0.002,0.005,0.001,0.0,0.9790000000000001,0.0,0.01,0.002,0.002
531,Pajaro Valley Unified,1315.0,372.0,0.6183,0.38170000000000004,1369.0,440.0,0.7045,0.5227,0.3575,0.004955,0.2828897338403042,0.32140248356464574,0.74,15343.0,71880.0,0.004,0.002,0.006999999999999999,0.006,0.84,0.001,0.13,0.009000000000000001,0.002
532,Scotts Valley Unified,194.0,90.0,0.9333,0.8111,214.0,76.0,0.9605,0.8684000000000001,0.8111,0.008684,0.4639175257731959,0.35514018691588783,28.71,10448.0,117083.0,0.003,0.003,0.067,0.01,0.179,0.001,0.621,0.11199999999999999,0.003
537,Riverbank Unified,179.0,40.0,0.575,0.325,213.0,78.0,0.5769,0.32049999999999995,0.275,0.002692,0.22346368715083798,0.36619718309859156,23.02,14467.0,58671.0,0.011000000000000001,0.004,0.008,0.002,0.823,0.001,0.135,0.004,0.01
538,Davis Joint Unified,717.0,307.0,0.9544,0.8925,739.0,474.0,0.9578,0.903,0.873,0.008882,0.4281729428172943,0.6414073071718539,20.53,12987.0,67918.0,0.028999999999999998,0.004,0.155,0.01,0.22699999999999998,0.003,0.49,0.075,0.006
